,Time,Username,Tweet,Polarity,Tweet_Tune
129,2022-05-26 20:54:55+00:00,Vic2six,"Y’all ever heard a teacher, coach, parent, anyone say “they ruined it for everyone”? That’s how I feel about the gun law issues when people argue that it’s not everyone, or it’s mental health, upbringing, whatever.",-0.1,-1
130,2022-05-26 20:54:55+00:00,CSmaglik,@HillaryClinton Why is it New York and Chicago have the toughest gun laws in America but yet the criminals do not follow. You are a f****** C,0.13636363636363635,1
131,2022-05-26 20:54:55+00:00,littlefrog661,Herschel Walker Gives Incoherent Solution To Gun Violence On Fox News https://t.co/NTWagk4H6i via @YahooNews,-0.20000000000000004,-1
132,2022-05-26 20:54:54+00:00,BabyBluJay,@A_Division_Bell @stbythec And the topic is *gun* violence. Violence committed with *guns* Why do they deflect like this? Paranoia?,0.0,0
133,2022-05-26 20:54:54+00:00,rgfn55,@kimmiecoon Does the gun type change the outcome? Absolutely not. Are people in arms if it was just a hand gun with several clips? People kill people.,-0.05,-1
134,2022-05-26 20:54:54+00:00,thejohndenney,@rmayemsinger I’m as pro 2A as they come and I agree with you.  I don’t think anyone responsible gun owner is opposed to thorough background checks.,0.2,1
135,2022-05-26 20:54:54+00:00,dorisjac20,"@Cowboy_BobBob @43SBdotcom He shot his guardian, grandma, in the face with his newly acquired gun, so she’s in the hospital",0.13636363636363635,1
136,2022-05-26 20:54:54+00:00,donelson52,"@DanRather @maddow WAKE UP !

""Good guy with a gun"" is just a DELAYING TACTIC so the NRA and their arms-factory owning directors CAN SELL MORE GUNS lubricated with human blood.

#MangoWanker #Turdking #Mobster #Traitor 
#GOPTraitorsToDemocracy 
#MurdochWanker
#Murdoch

https://t.co/rOtzamARIA",0.39999999999999997,1
137,2022-05-26 20:54:54+00:00,OGGaygsta,"@ang3ldust_93 @BAnimosus @MKUltraMoney its kinda a completely different issue than a shooting which is more like a natural disaster, a bad person with a gun killing lots of innocent people in one act. In which the only way to minimize the destruction is to take away the tools they can use for the destruction.",0.0666666666666667,1
138,2022-05-26 20:54:53+00:00,vexedinthecity,Any state with a gun show. Next caller. https://t.co/pxegCl0LkB,0.0,0
139,2022-05-26 20:54:53+00:00,LilHulkQ,@POTUS Take action now Mr. President. The most aggressive response is needed  to have tougher gun control via executive order. Waiting for the larger government to take action is useless — we need change now!,0.01499999999999999,1
140,2022-05-26 20:54:53+00:00,BrockMarshall9,"@libsoftiktok As a hospital director overseeing many depts including Security police briefed us years ago. OPS training says, draw your gun, rush in, disregard wounded and engage the shooter to take him out. Stop for nothing, anything less is Chicken Shit! It’s the job!",-0.14479166666666665,-1
141,2022-05-26 20:54:53+00:00,Khuff55,"@RBReich Gun control, including the feeling I'm getting that our police force would be safer as well if assault weapons were under better control.",0.5,1
142,2022-05-26 20:54:53+00:00,RobertTNinic,"@LooMPK @CNN @AlisynCamerota So what you mean is that people really can't be bothered with avoiding these situation, although the whole country argues about what to do (more gun control or not)?
All I'm saying is, more needs to be done and the debate is too shallow.",0.12569444444444444,1
143,2022-05-26 20:54:53+00:00,PersistentWoman,"Hey @RoyBlunt the gun lobby has spent $4,555,722  in support of you. Represent the voters, not the gun lobby, or come November we will https://t.co/6PUyuPQpGl #VoteYouOut",-0.1,-1
144,2022-05-26 20:54:53+00:00,JimJulie08,"Larry Gatlin pulled out of his performance at the gun convention in Houston because of the shootings in Uvalde, Texas out of respect for the families. He also said he is in favor of background checks. Did you hear that Ted and Greg. Some people can show respect.",0.0,0
145,2022-05-26 20:54:53+00:00,KonkelMike,Chappaquidick Ted didn't need a gun..just use a car! https://t.co/4wkE8JkLYl,0.0,0
146,2022-05-26 20:54:53+00:00,dancapistani,"@michaelmalice @pissedtito And these are the examples of the ""good guy with a gun"" not working?

 Police are not the good guys",0.7,1
147,2022-05-26 20:54:52+00:00,Noch3atNoli3,@TOKY0REAPER //Over here where I live is hard af to even get a gun LEGALLY. The laws here should be applied over there.,0.014898989898989893,1
148,2022-05-26 20:54:52+00:00,SauveShari,@SARSdeputy @DonCochraneYOW @FisherNate @cmaconthehill @RexChapman @JustinTrudeau Because they don't understand our gun laws.,0.0,0
149,2022-05-26 20:54:52+00:00,karasoth,"Because they dont  want gun safety.

They want control @FrankLuntz 

You k ow that https://t.co/xExfsLS6JT",0.0,0
150,2022-05-26 20:54:52+00:00,ParentalBreak,"@Alyssa_Milano @POTUS oh you poor dear, realize had there had been proper procedures in placed ie school at the sound of the first gun shot since the criminal was in a gun fight with police already and another person in the school armed. the tragedy would have only been the criminal",-0.07857142857142858,-1
151,2022-05-26 20:54:52+00:00,DKinnard,"@POTUS Thank you, sir. While you're there, tell the folks what your administration is going to do toward gun control. #GunControlNow",0.0,0
152,2022-05-26 20:54:51+00:00,jaycurley,"""It’s time for companies and their trade associations to stop political contributions to elected officials who do the gun lobby's bidding, blocking common sense gun laws that nearly all Americans support."" https://t.co/MEwhVxHGTu",-0.06666666666666667,-1
153,2022-05-26 20:54:51+00:00,GummerusNathan,@afazel @JRJ06426900 @HillaryClinton Go try getting a gun without a drivers liscense,0.0,0
154,2022-05-26 20:54:51+00:00,daee365,Get to watch Top Gun Maverick and two episodes of Obi-Wan tonight. Today is a perfect day.,0.75,1
155,2022-05-26 20:54:51+00:00,RealSilentNinja,@ankit_1329 @Thisismerkz @tarik How much you would been amazed that the gun was traced back to another country. Save me your wish wash patty cake gun control on someone who doesn’t understand common sense.,-0.033333333333333326,-1
156,2022-05-26 20:54:51+00:00,UnfrndlyHottiee,"It's like law enforcement find the most incompetent, rage fueled, weak ass people to become police officers and hand them a gun to do absolutely nothing but terrorize communities",-0.006249999999999992,-1
157,2022-05-26 20:54:50+00:00,McGee06708992,"Man hits woman in face with gun after she refuses to make him popcorn, police say https://t.co/sIUFKt4MH5",0.0,0
158,2022-05-26 20:54:50+00:00,PhyllisMusk,"@irishrygirl Exactly. We have been following the GOP solution for over 20 years in increasing gun sales. Mmmm, it hasn’t done anything except create more mass shootings and line the GOP’s pockets. Their way does not work. Our turn.",0.25,1
159,2022-05-26 20:54:50+00:00,MisfitTorah,"I don't think people know what ""semi-automatic"" means. Most pistols are semi-automatic. It just means ""you don't have to reload it after each shot, but you do have to pull the trigger for each shot"". I think people think it's like, a slower machine gun. Nope.",0.5,1
160,2022-05-26 20:54:50+00:00,pchb110pcb,@amyklobuchar Why are there only two Democrats against 6 Republicans in discussions on gun control @SenSchumer,0.0,0
161,2022-05-26 20:54:50+00:00,A_Division_Bell,@RudyGiuliani WTF gun laws have to do with Hunter Biden? Did his laptop grow a barrel and a magazine? Or your brain worms ran out of food and starve now?,-0.5,-1
162,2022-05-26 20:54:50+00:00,DCStonerBoner,"@WHDNYC @ProudSocialist Yeah most people who look to Twitter talking heads would disagree and say that Twitter is the whole real world. 

Your incorrect opinion notwithstanding there are many people who push for gun bans and reform and blame both parties for their inaction. It’s not just Ryan",0.35,1
163,2022-05-26 20:54:50+00:00,My_Politic,"Between The covid/anti vax messaging,  mass shootings/gun violence, the anti abortion push, police brutality &amp; climate change denial, there's a real argument to made that electing republicans increases our collective chances of death. What a country.",0.2,1
164,2022-05-26 20:54:49+00:00,RamCNN,"States with the most gun violence share one trait
https://t.co/K2ifTgvXXh",0.5,1
165,2022-05-26 20:54:49+00:00,FionaLakeAus,"@Rajeoflyfe1 @JustinMarlowe71 @BioVascularAloe @POTUS @JoeBiden Meanwhile,  the rest of the world- more than 7 billion - looks at the gun massacres and thinks ""why has America not introduced decent gun control measures? They must care more about guns than the safety of their children.""",0.38888888888888884,1
166,2022-05-26 20:54:49+00:00,BuMandelbrot,@hu_logic Just wait until some #MAGA deplorable decides to take his/her long gun on a stroll to pickup the kids at school...they should be dropped in their tracks.,-0.325,-1
167,2022-05-26 20:54:49+00:00,chengcliq,addressed the obvious and huge issue of gun violence in any way that has meaning or that can do change. that's MY issue.,0.20000000000000004,1
168,2022-05-26 20:54:49+00:00,DianeDFP,"@jordanbpeterson BS the problem will end!! The problem will end with strict  gun control, but with 400 million guns in the USA their f#$ked, but stop spreading your nonsense!!!",0.0,0
169,2022-05-26 20:54:49+00:00,Gallagher_Tom,@thepresterkhan @DiogenesQuest @KenDilanianNBC @Yamiche So it doesn’t say gun ?,0.0,0
170,2022-05-26 20:54:49+00:00,Frankgibsonmad3,"Texas gun laws allow 18-year-olds to buy AR-15s, the weapons used in Uvalde shooting https://t.co/uReXn0HPuq",0.0,0
171,2022-05-26 20:54:49+00:00,2emc,"Hey @senatemajldr the gun lobby has spent $1,267,139  in support of you. Represent the voters, not the gun lobby, or come November we will https://t.co/NqUykDat4W #VoteYouOut",-0.1,-1
172,2022-05-26 20:54:48+00:00,TL49ERMAGIC_23,"@JuiceSimps0n @richcoastrican You're right ""Responsible"" gun ownership",0.24285714285714285,1
173,2022-05-26 20:54:48+00:00,ShawnMTweets,"@danielsgoldman The #2A is a failure and we should start admitting it. It didn’t stop the @GOP from working to end the 1st amendment, first for Muslims, in 2016. The militia just joined the tyrants.
No one needs a gun.",-0.033333333333333354,-1
174,2022-05-26 20:54:48+00:00,equaloppdork,@JenniferSaysHi @cy_parry @TheSGTJoker i keep hearing this shit about training. you don't need Delta Force to take out one fucking child with a gun.,-0.4,-1
175,2022-05-26 20:54:48+00:00,phimmyonline,"@AFUKKENCAT @DrSmek @KatysCartoons @GregAbbott_TX breaks in or fuckin' whatever. You would want quick access to your firearm. Most firearm locks can be picked within seconds or even opened with magnets, the worst one's are the fingerprint one's. That shit ain't stopping anyone from misusing your gun, not even your kids. 2/2",-0.09166666666666669,-1
176,2022-05-26 20:54:48+00:00,LogikRadio,#OnTheAir #NowPlaying Machine Gun Kelly ft James Arthur - Go For Broke (Clean) Powered By Logik Media Group,0.3666666666666667,1
177,2022-05-26 20:54:48+00:00,QuantumJJean,"If you vote for corrupted senators who receives donations from NRA, your hands are full of blood.
https://t.co/RIZPSCZruF",0.35,1
178,2022-05-26 20:54:48+00:00,The_InkedSleeve,"@melisarachelle @Thts_WhtSheSaid @SMGENSP @sfornek There is a 2nd amendment that makes all gun laws unconstitutional, why do you ignore that loophole? I don't so I am not sure why you're arguing regulation with me. We were speaking to your racism like Patriot = White. You're framing it like that because you're racist.",-0.08333333333333333,-1
179,2022-05-26 20:54:48+00:00,IngDavis3,"Gun owners, who are at best 35%, of America are controlling the majority of America. 35% of the population is effectively killing our children.That is CRAZY. REPUBLICANS MUST BE REMOVED FROM OFFICE. NOW. THE MIDTERMS ARE HERE. NO TIME LIKE THE PRESENT TO GET RID OF THESE ASSHOLES",0.25,1
180,2022-05-26 20:54:48+00:00,GUN_Vanguard,@RawsomeSocks In order to not get caught by bots that reply when those words are posted,0.0,0
181,2022-05-26 20:54:48+00:00,Invite_Truth,@tedcruz Are you going to stop receiving donations from the @NRA and come together with democrats on gun control legislation? If not your thoughts on this are disingenuous and disgusting.,-1.0,-1
182,2022-05-26 20:54:48+00:00,antztru24,@Mathew77049499 @IJDeal @ighaworth @benshapiro Simple background checks prevent nothing when it comes to individuals with no record or who are teens for that matter. This needs to be screened out by first time gun buyers. Please. I just think there are many conspiracy theorists like yourself who would not make the cut.,0.25,1
