,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
81,81,2022-05-26 20:55:02+00:00,Kwoods___,"I love how Ted Cruz all sad and mournful right up until gun reform laws are bought up, then he starts getting steadily more aggressive… it’s almost like Ted Cruz cares more about gun laws and keeping his precious AR than innocent children being murdered😕 https://t.co/6kMfgw0VQg",0.3265306122448979,1,I love how Ted Cruz all sad and mournful right up until gun reform laws are bought up  then he starts getting steadily more aggressive  it s almost like Ted Cruz cares more about gun laws and keeping his precious AR than innocent children being murdered     t co  kMfgw VQg
82,82,2022-05-26 20:55:02+00:00,JosiePaul8807,"@nathaliejacoby1 Many will still get military friends to buy them. They need regulated and I am sorry, they are not a hunting gun. Military people need for psych evaluations before being allowed to own weapons after serving. They shouldn't be allowed to buy what civilians can't. We need laws.",0.08,1, Many will still get military friends to buy them  They need regulated and I am sorry  they are not a hunting gun  Military people need for psych evaluations before being allowed to own weapons after serving  They shouldn t be allowed to buy what civilians can t  We need laws 
83,83,2022-05-26 20:55:02+00:00,ed45383378,"@VoteRandyFine You said Biden mentioned gun control too soon, when is the the right time for you?  I'm sure 19 set of parents who just lost their child would disagree with you. It's past time to change our gun laws. My God you are ignorant.",0.1785714285714285,1, You said Biden mentioned gun control too soon  when is the the right time for you   I m sure    set of parents who just lost their child would disagree with you  It s past time to change our gun laws  My God you are ignorant 
84,84,2022-05-26 20:55:02+00:00,SKAV4T,Why does Ted Cruz turn gun laws into politics? I mean he’s always on and on about politicizing this stuff. Fuck him.,-0.35625,-1,Why does Ted Cruz turn gun laws into politics  I mean he s always on and on about politicizing this stuff  Fuck him 
85,85,2022-05-26 20:55:02+00:00,BornToRun_19,"The @NRA pulls the bitch move by banning guns from their little cult gather…I mean convention. 

Funny that the gun loving twats won’t allow the things they value more than life into the convention. 

Their whole thing is GUNS!",0.1833333333333333,1,The  pulls the bitch move by banning guns from their little cult gather I mean convention    Funny that the gun loving twats won t allow the things they value more than life into the convention    Their whole thing is GUNS 
86,86,2022-05-26 20:55:01+00:00,therecount,"Press Sec. Jean-Pierre: “This is a president... who has been working on gun violence... since he was a senator.”

NYT's @shearm: “Isn’t that more of an inditement than it is a plus to say that the current president has been involved in this for decades, and it’s not being fixed?” https://t.co/mBZcBvIB80",0.125,1,Press Sec  Jean Pierre   This is a president    who has been working on gun violence    since he was a senator    NYT s    Isn t that more of an inditement than it is a plus to say that the current president has been involved in this for decades  and it s not being fixed      t co mBZcBvIB  
87,87,2022-05-26 20:55:01+00:00,RebaSAV48,"@limelightonyou @nazuzuwin A handgun is no competition with an assault rifle. Rubio said if they want to kill they will when commenting about gun control. Sure, if he attacked with knife or handgun, he might kill a few; with an assault rifle, he could kill a hundred in a few minutes. People could get him!",0.0166666666666666,1,  A handgun is no competition with an assault rifle  Rubio said if they want to kill they will when commenting about gun control  Sure  if he attacked with knife or handgun  he might kill a few  with an assault rifle  he could kill a hundred in a few minutes  People could get him 
88,88,2022-05-26 20:55:01+00:00,BanglaViral,What is the United States ‘gun lobby’ and how powerful is it? https://t.co/Qtw7Ol7b11,0.3,1,What is the United States  gun lobby  and how powerful is it     t co Qtw Ol b  
89,89,2022-05-26 20:55:01+00:00,CosmicSunflow3r,@Hexenkraft Nope just really passionate about how much I hate top gun😂😂,-0.1166666666666667,-1, Nope just really passionate about how much I hate top gun  
90,90,2022-05-26 20:55:01+00:00,_SeymourMac,"@abbyleighloncar @fuhknjo You're Dad is solely responsible for your sisters death and if you haven't told him so, now is a good time. She shouldn't have been given the opportunity by such a careless gun owner.",0.0999999999999999,1,  You re Dad is solely responsible for your sisters death and if you haven t told him so  now is a good time  She shouldn t have been given the opportunity by such a careless gun owner 
91,91,2022-05-26 20:55:01+00:00,TOShitgibbon,"@toddstarnes Your ""fact"" simply isn't true.
https://t.co/RDn2rEyvNg",0.35,1, Your  fact  simply isn t true     t co RDn rEyvNg
92,92,2022-05-26 20:55:00+00:00,Kirbydotmatrix,"@FreeTheWolfVO Yeah you’re probably right.  There are strong rumors he’s in the show, so I was hoping the trailer would drop images, similar to what Top Gun just did.  But yeah, devoid of that context it’s kinda weird.",0.1031746031746031,1, Yeah you re probably right   There are strong rumors he s in the show  so I was hoping the trailer would drop images  similar to what Top Gun just did   But yeah  devoid of that context it s kinda weird 
93,93,2022-05-26 20:55:00+00:00,DonorDetectives,"“Look for the helpers. You can always find people who are helping.” 💔 If your heart is hurting from this weeks events, donate your time or money to @Everytown for Gun Safety within our schools #nonprofits #boymeetsworldedit #everytown #everytownforgunsafety #uvalde #uvaldetx https://t.co/QYW5eX1IfI",0.0,0, Look for the helpers  You can always find people who are helping     If your heart is hurting from this weeks events  donate your time or money to  for Gun Safety within our schools #nonprofits #boymeetsworldedit #everytown #everytownforgunsafety #uvalde #uvaldetx    t co QYW eX IfI
94,94,2022-05-26 20:55:00+00:00,HerringLiz,@lydia_zim @darksister841 @NRA Why should people pay more for an AR? That gun has more safety features than any other platform. Self defense rounds from handguns like the JHP have more stopping power than FMJ.,0.34375,1,   Why should people pay more for an AR  That gun has more safety features than any other platform  Self defense rounds from handguns like the JHP have more stopping power than FMJ 
95,95,2022-05-26 20:55:00+00:00,foxillinois,"WEIGH IN: Do you think the minimum age for buying a gun should be raised from 18 to 21? 

https://t.co/gwrLhfJ7jp",0.0,0,WEIGH IN  Do you think the minimum age for buying a gun should be raised from    to          t co gwrLhfJ jp
96,96,2022-05-26 20:55:00+00:00,BrotherNux,@brown_eyed_gal1 Gun owners in this country learned a lot from Australia ain't going to happen here.,0.0,0, Gun owners in this country learned a lot from Australia ain t going to happen here 
97,97,2022-05-26 20:55:00+00:00,2poor4america,"@NorCalDR @TDLockett12 Also would a good way around people lying be something like require 3 letters of recommendation? Require one to be a family memeber, 1 to be a boss, therapist, a doctor, and 1 wildcard. If you can’t find three close associates who agree you should own a gun you cant own one.",0.6333333333333333,1,  Also would a good way around people lying be something like require   letters of recommendation  Require one to be a family memeber    to be a boss  therapist  a doctor  and   wildcard  If you can t find three close associates who agree you should own a gun you cant own one 
98,98,2022-05-26 20:55:00+00:00,joke_assassin,"@sftballwife @NoLieWithBTC There’s not a single gun right/ gun control lobby group even on the list of largest lobbying groups in the 2020 election cycle.
https://t.co/kKdqx7w3Qi",0.0357142857142857,1,  There s not a single gun right  gun control lobby group even on the list of largest lobbying groups in the      election cycle     t co kKdqx w Qi
99,99,2022-05-26 20:54:59+00:00,dylanmaustin,"The difference is that Adderall helps me focus, work, and operate in my day-to-day. A gun is a hobby for the vast majority of people.",0.0,0,The difference is that Adderall helps me focus  work  and operate in my day to day  A gun is a hobby for the vast majority of people 
100,100,2022-05-26 20:54:59+00:00,MoisesDaGuat,"The United States, the country of Gun Care and Health Control!",0.0,0,The United States  the country of Gun Care and Health Control 
101,101,2022-05-26 20:54:59+00:00,AirPlayyy,Top gun 2 incroyable.,0.5,1,Top gun   incroyable 
102,102,2022-05-26 20:54:59+00:00,ChrisdeGroot7,@LundonMusic I give a hint stupid a human life is more important than a gun get to you stupid American,-0.1166666666666666,-1, I give a hint stupid a human life is more important than a gun get to you stupid American
103,103,2022-05-26 20:54:59+00:00,jd_occasionally,"What’s hard to understand that the issue is not just the gun, it’s also the propaganda that is also being spread online. These are the chat rooms that galvanize terrorism. Just like the propaganda that made the pandemic last for 3 years. All of this contributes to the violence",-0.1229166666666666,-1,What s hard to understand that the issue is not just the gun  it s also the propaganda that is also being spread online  These are the chat rooms that galvanize terrorism  Just like the propaganda that made the pandemic last for   years  All of this contributes to the violence
